Year,Month,Day,Hour,Minute,DHI,DNI,
2018,1,30,12,0,73,931,N/A
2018,1,30,12,30,85,892,N/A
2018,1,30,13,0,119,742,N/A
2018,1,30,13,30,87,837,N/A
2018,1,30,14,0,72,895,N/A
2018,1,30,14,30,81,809,N/A
2018,1,30,15,0,82,727,N/A
2018,1,30,15,30,74,659,N/A
2018,1,30,16,0,59,618,N/A
2018,1,30,16,30,49,447,N/A
2018,1,30,17,0,28,265,N/A
2018,1,30,17,30,7,53,N/A
2018,1,30,18,0,0,0,N/A
2018,1,30,18,30,0,0,N/A
2018,1,30,19,0,0,0,N/A
2018,1,30,19,30,0,0,N/A
2018,1,30,20,0,0,0,N/A
2018,1,30,20,30,0,0,N/A
2018,1,30,21,0,0,0,N/A
2018,1,30,21,30,0,0,N/A
2018,1,30,22,0,0,0,N/A
2018,1,30,22,30,0,0,N/A
2018,1,30,23,0,0,0,N/A
2018,1,30,23,30,0,0,N/A
2018,1,31,0,0,0,0,N/A
2018,1,31,0,30,0,0,N/A
2018,1,31,1,0,0,0,N/A
2018,1,31,1,30,0,0,N/A
2018,1,31,2,0,0,0,N/A
2018,1,31,2,30,0,0,N/A
2018,1,31,3,0,0,0,N/A
2018,1,31,3,30,0,0,N/A
2018,1,31,4,0,0,0,N/A
2018,1,31,4,30,0,0,N/A
2018,1,31,5,0,0,0,N/A
2018,1,31,5,30,0,0,N/A
2018,1,31,6,0,0,0,N/A
2018,1,31,6,30,0,0,N/A
2018,1,31,7,0,0,0,N/A
2018,1,31,7,30,21,244,N/A
2018,1,31,8,0,38,516,N/A
2018,1,31,8,30,50,658,N/A
2018,1,31,9,0,63,712,N/A
2018,1,31,9,30,76,736,N/A
2018,1,31,10,0,115,617,N/A
2018,1,31,10,30,109,715,N/A
2018,1,31,11,0,85,860,N/A
2018,1,31,11,30,74,929,N/A
2018,1,31,12,0,75,933,N/A
2018,1,31,12,30,79,926,N/A
2018,1,31,13,0,120,772,N/A
2018,1,31,13,30,157,605,N/A
2018,1,31,14,0,109,713,N/A
2018,1,31,14,30,100,685,N/A
2018,1,31,15,0,84,682,N/A
2018,1,31,15,30,67,676,N/A
2018,1,31,16,0,61,576,N/A
2018,1,31,16,30,54,340,N/A
2018,1,31,17,0,31,206,N/A
2018,1,31,17,30,6,46,N/A
2018,1,31,18,0,0,0,N/A
2018,1,31,18,30,0,0,N/A
2018,1,31,19,0,0,0,N/A
2018,1,31,19,30,0,0,N/A
2018,1,31,20,0,0,0,N/A
2018,1,31,20,30,0,0,N/A
2018,1,31,21,0,0,0,N/A
2018,1,31,21,30,0,0,N/A
2018,1,31,22,0,0,0,N/A
2018,1,31,22,30,0,0,N/A
2018,1,31,23,0,0,0,N/A
2018,1,31,23,30,0,0,N/A
2018,2,1,0,0,0,0,N/A
2018,2,1,0,30,0,0,N/A
2018,2,1,1,0,0,0,N/A
2018,2,1,1,30,0,0,N/A
2018,2,1,2,0,0,0,N/A
2018,2,1,2,30,0,0,N/A
2018,2,1,3,0,0,0,N/A
2018,2,1,3,30,0,0,N/A
2018,2,1,4,0,0,0,N/A
2018,2,1,4,30,0,0,N/A
2018,2,1,5,0,0,0,N/A
2018,2,1,5,30,0,0,N/A
2018,2,1,6,0,0,0,N/A
2018,2,1,6,30,0,0,N/A
2018,2,1,7,0,0,0,N/A
2018,2,1,7,30,19,91,N/A
2018,2,1,8,0,50,198,N/A
2018,2,1,8,30,79,294,N/A
2018,2,1,9,0,106,361,N/A
2018,2,1,9,30,135,380,N/A
2018,2,1,10,0,154,439,N/A
2018,2,1,10,30,160,514,N/A
2018,2,1,11,0,176,522,N/A
2018,2,1,11,30,194,502,N/A
2018,2,1,12,0,170,593,N/A
2018,2,1,12,30,125,740,N/A
2018,2,1,13,0,124,729,N/A
2018,2,1,13,30,145,634,N/A
2018,2,1,14,0,110,708,N/A
2018,2,1,14,30,122,612,N/A
2018,2,1,15,0,103,608,N/A
2018,2,1,15,30,74,645,N/A
2018,2,1,16,0,66,531,N/A
2018,2,1,16,30,49,457,N/A
2018,2,1,17,0,31,284,N/A
2018,2,1,17,30,6,56,N/A
2018,2,1,18,0,0,0,N/A
2018,2,1,18,30,0,0,N/A
2018,2,1,19,0,0,0,N/A
2018,2,1,19,30,0,0,N/A
2018,2,1,20,0,0,0,N/A
2018,2,1,20,30,0,0,N/A
2018,2,1,21,0,0,0,N/A
2018,2,1,21,30,0,0,N/A
2018,2,1,22,0,0,0,N/A
2018,2,1,22,30,0,0,N/A
2018,2,1,23,0,0,0,N/A
2018,2,1,23,30,0,0,N/A
2018,2,2,0,0,0,0,N/A
2018,2,2,0,30,0,0,N/A
2018,2,2,1,0,0,0,N/A
2018,2,2,1,30,0,0,N/A
2018,2,2,2,0,0,0,N/A
2018,2,2,2,30,0,0,N/A
2018,2,2,3,0,0,0,N/A
2018,2,2,3,30,0,0,N/A
2018,2,2,4,0,0,0,N/A
2018,2,2,4,30,0,0,N/A
2018,2,2,5,0,0,0,N/A
2018,2,2,5,30,0,0,N/A
2018,2,2,6,0,0,0,N/A
2018,2,2,6,30,0,0,N/A
2018,2,2,7,0,0,0,N/A
2018,2,2,7,30,21,272,N/A
2018,2,2,8,0,37,513,N/A
2018,2,2,8,30,56,542,N/A
2018,2,2,9,0,105,368,N/A
2018,2,2,9,30,120,475,N/A
2018,2,2,10,0,149,469,N/A
2018,2,2,10,30,181,430,N/A
2018,2,2,11,0,205,414,N/A
2018,2,2,11,30,208,462,N/A
2018,2,2,12,0,217,456,N/A
2018,2,2,12,30,218,463,N/A
2018,2,2,13,0,183,548,N/A
2018,2,2,13,30,146,635,N/A
2018,2,2,14,0,104,736,N/A
2018,2,2,14,30,90,738,N/A
2018,2,2,15,0,75,736,N/A
2018,2,2,15,30,77,640,N/A
2018,2,2,16,0,74,486,N/A
2018,2,2,16,30,50,470,N/A
2018,2,2,17,0,32,294,N/A
2018,2,2,17,30,8,54,N/A
2018,2,2,18,0,0,0,N/A
2018,2,2,18,30,0,0,N/A
2018,2,2,19,0,0,0,N/A
2018,2,2,19,30,0,0,N/A
2018,2,2,20,0,0,0,N/A
2018,2,2,20,30,0,0,N/A
2018,2,2,21,0,0,0,N/A
2018,2,2,21,30,0,0,N/A
2018,2,2,22,0,0,0,N/A
2018,2,2,22,30,0,0,N/A
2018,2,2,23,0,0,0,N/A
2018,2,2,23,30,0,0,N/A
2018,2,3,0,0,0,0,N/A
2018,2,3,0,30,0,0,N/A
2018,2,3,1,0,0,0,N/A
2018,2,3,1,30,0,0,N/A
2018,2,3,2,0,0,0,N/A
2018,2,3,2,30,0,0,N/A
2018,2,3,3,0,0,0,N/A
2018,2,3,3,30,0,0,N/A
2018,2,3,4,0,0,0,N/A
2018,2,3,4,30,0,0,N/A
2018,2,3,5,0,0,0,N/A
2018,2,3,5,30,0,0,N/A
2018,2,3,6,0,0,0,N/A
2018,2,3,6,30,0,0,N/A
2018,2,3,7,0,0,0,N/A
2018,2,3,7,30,22,259,N/A
2018,2,3,8,0,41,518,N/A
2018,2,3,8,30,52,661,N/A
2018,2,3,9,0,60,751,N/A
2018,2,3,9,30,66,811,N/A
2018,2,3,10,0,72,847,N/A
2018,2,3,10,30,74,882,N/A
2018,2,3,11,0,77,899,N/A
2018,2,3,11,30,79,912,N/A
2018,2,3,12,0,82,907,N/A
2018,2,3,12,30,93,870,N/A
2018,2,3,13,0,95,855,N/A
2018,2,3,13,30,81,896,N/A
2018,2,3,14,0,77,879,N/A
2018,2,3,14,30,74,853,N/A
2018,2,3,15,0,69,816,N/A
2018,2,3,15,30,64,764,N/A
2018,2,3,16,0,57,691,N/A
2018,2,3,16,30,45,581,N/A
2018,2,3,17,0,31,395,N/A
2018,2,3,17,30,9,88,N/A
2018,2,3,18,0,0,0,N/A
2018,2,3,18,30,0,0,N/A
2018,2,3,19,0,0,0,N/A
2018,2,3,19,30,0,0,N/A
2018,2,3,20,0,0,0,N/A
2018,2,3,20,30,0,0,N/A
2018,2,3,21,0,0,0,N/A
2018,2,3,21,30,0,0,N/A
2018,2,3,22,0,0,0,N/A
2018,2,3,22,30,0,0,N/A
2018,2,3,23,0,0,0,N/A
2018,2,3,23,30,0,0,N/A
2018,2,4,0,0,0,0,N/A
2018,2,4,0,30,0,0,N/A
2018,2,4,1,0,0,0,N/A
2018,2,4,1,30,0,0,N/A
2018,2,4,2,0,0,0,N/A
2018,2,4,2,30,0,0,N/A
2018,2,4,3,0,0,0,N/A
2018,2,4,3,30,0,0,N/A
2018,2,4,4,0,0,0,N/A
2018,2,4,4,30,0,0,N/A
2018,2,4,5,0,0,0,N/A
2018,2,4,5,30,0,0,N/A
2018,2,4,6,0,0,0,N/A
2018,2,4,6,30,0,0,N/A
2018,2,4,7,0,0,0,N/A
2018,2,4,7,30,21,69,N/A
2018,2,4,8,0,54,145,N/A
2018,2,4,8,30,89,203,N/A
2018,2,4,9,0,113,337,N/A
2018,2,4,9,30,154,267,N/A
2018,2,4,10,0,189,164,N/A
2018,2,4,10,30,213,123,N/A
2018,2,4,11,0,245,144,N/A
2018,2,4,11,30,256,148,N/A
2018,2,4,12,0,253,304,N/A
2018,2,4,12,30,188,562,N/A
2018,2,4,13,0,152,653,N/A
2018,2,4,13,30,119,740,N/A
2018,2,4,14,0,88,860,N/A
2018,2,4,14,30,82,840,N/A
2018,2,4,15,0,75,811,N/A
2018,2,4,15,30,69,758,N/A
2018,2,4,16,0,59,692,N/A
2018,2,4,16,30,47,589,N/A
2018,2,4,17,0,32,406,N/A
2018,2,4,17,30,10,93,N/A
2018,2,4,18,0,0,0,N/A
2018,2,4,18,30,0,0,N/A
2018,2,4,19,0,0,0,N/A
2018,2,4,19,30,0,0,N/A
2018,2,4,20,0,0,0,N/A
2018,2,4,20,30,0,0,N/A
2018,2,4,21,0,0,0,N/A
2018,2,4,21,30,0,0,N/A
2018,2,4,22,0,0,0,N/A
2018,2,4,22,30,0,0,N/A
2018,2,4,23,0,0,0,N/A
2018,2,4,23,30,0,0,N/A
2018,2,5,0,0,0,0,N/A
2018,2,5,0,30,0,0,N/A
2018,2,5,1,0,0,0,N/A
2018,2,5,1,30,0,0,N/A
2018,2,5,2,0,0,0,N/A
2018,2,5,2,30,0,0,N/A
2018,2,5,3,0,0,0,N/A
2018,2,5,3,30,0,0,N/A
2018,2,5,4,0,0,0,N/A
2018,2,5,4,30,0,0,N/A
2018,2,5,5,0,0,0,N/A
2018,2,5,5,30,0,0,N/A
2018,2,5,6,0,0,0,N/A
2018,2,5,6,30,0,0,N/A
2018,2,5,7,0,3,17,N/A
2018,2,5,7,30,25,277,N/A
2018,2,5,8,0,43,486,N/A
2018,2,5,8,30,54,647,N/A
2018,2,5,9,0,63,735,N/A
2018,2,5,9,30,69,798,N/A
2018,2,5,10,0,74,836,N/A
2018,2,5,10,30,78,869,N/A
2018,2,5,11,0,84,874,N/A
2018,2,5,11,30,118,772,N/A
2018,2,5,12,0,219,467,N/A
2018,2,5,12,30,245,380,N/A
2018,2,5,13,0,243,357,N/A
2018,2,5,13,30,239,324,N/A
2018,2,5,14,0,170,513,N/A
2018,2,5,14,30,112,666,N/A
2018,2,5,15,0,102,641,N/A
2018,2,5,15,30,62,768,N/A
2018,2,5,16,0,54,704,N/A
2018,2,5,16,30,45,597,N/A
2018,2,5,17,0,31,417,N/A
2018,2,5,17,30,11,102,N/A
2018,2,5,18,0,0,0,N/A
2018,2,5,18,30,0,0,N/A
2018,2,5,19,0,0,0,N/A
2018,2,5,19,30,0,0,N/A
2018,2,5,20,0,0,0,N/A
2018,2,5,20,30,0,0,N/A
2018,2,5,21,0,0,0,N/A
2018,2,5,21,30,0,0,N/A
2018,2,5,22,0,0,0,N/A
2018,2,5,22,30,0,0,N/A
2018,2,5,23,0,0,0,N/A
2018,2,5,23,30,0,0,N/A
2018,2,6,0,0,0,0,N/A
2018,2,6,0,30,0,0,N/A
2018,2,6,1,0,0,0,N/A
2018,2,6,1,30,0,0,N/A
2018,2,6,2,0,0,0,N/A
2018,2,6,2,30,0,0,N/A
2018,2,6,3,0,0,0,N/A
2018,2,6,3,30,0,0,N/A
2018,2,6,4,0,0,0,N/A
2018,2,6,4,30,0,0,N/A
2018,2,6,5,0,0,0,N/A
2018,2,6,5,30,0,0,N/A
2018,2,6,6,0,0,0,N/A
2018,2,6,6,30,0,0,N/A
2018,2,6,7,0,3,32,N/A
2018,2,6,7,30,24,390,N/A
2018,2,6,8,0,37,614,N/A
2018,2,6,8,30,50,710,N/A
2018,2,6,9,0,61,770,N/A
2018,2,6,9,30,65,842,N/A
2018,2,6,10,0,68,886,N/A
2018,2,6,10,30,68,925,N/A
2018,2,6,11,0,69,956,N/A
2018,2,6,11,30,70,971,N/A
2018,2,6,12,0,71,973,N/A
2018,2,6,12,30,82,932,N/A
2018,2,6,13,0,88,906,N/A
2018,2,6,13,30,82,909,N/A
2018,2,6,14,0,70,934,N/A
2018,2,6,14,30,68,903,N/A
2018,2,6,15,0,63,875,N/A
2018,2,6,15,30,59,828,N/A
2018,2,6,16,0,52,759,N/A
2018,2,6,16,30,43,653,N/A
2018,2,6,17,0,32,476,N/A
2018,2,6,17,30,11,126,N/A
2018,2,6,18,0,0,0,N/A
2018,2,6,18,30,0,0,N/A
2018,2,6,19,0,0,0,N/A
2018,2,6,19,30,0,0,N/A
2018,2,6,20,0,0,0,N/A
2018,2,6,20,30,0,0,N/A
2018,2,6,21,0,0,0,N/A
2018,2,6,21,30,0,0,N/A
2018,2,6,22,0,0,0,N/A
2018,2,6,22,30,0,0,N/A
2018,2,6,23,0,0,0,N/A
2018,2,6,23,30,0,0,N/A
2018,2,7,0,0,0,0,N/A
2018,2,7,0,30,0,0,N/A
2018,2,7,1,0,0,0,N/A
2018,2,7,1,30,0,0,N/A
2018,2,7,2,0,0,0,N/A
2018,2,7,2,30,0,0,N/A
2018,2,7,3,0,0,0,N/A
2018,2,7,3,30,0,0,N/A
2018,2,7,4,0,0,0,N/A
2018,2,7,4,30,0,0,N/A
2018,2,7,5,0,0,0,N/A
2018,2,7,5,30,0,0,N/A
2018,2,7,6,0,0,0,N/A
2018,2,7,6,30,0,0,N/A
2018,2,7,7,0,3,22,N/A
2018,2,7,7,30,26,312,N/A
2018,2,7,8,0,42,540,N/A
2018,2,7,8,30,53,675,N/A
2018,2,7,9,0,61,761,N/A
2018,2,7,9,30,67,818,N/A
2018,2,7,10,0,71,858,N/A
2018,2,7,10,30,76,886,N/A
2018,2,7,11,0,77,904,N/A
2018,2,7,11,30,80,916,N/A
2018,2,7,12,0,80,923,N/A
2018,2,7,12,30,84,917,N/A
2018,2,7,13,0,86,904,N/A
2018,2,7,13,30,84,894,N/A
2018,2,7,14,0,82,877,N/A
2018,2,7,14,30,79,852,N/A
2018,2,7,15,0,75,816,N/A
2018,2,7,15,30,68,765,N/A
2018,2,7,16,0,61,691,N/A
2018,2,7,16,30,50,581,N/A
2018,2,7,17,0,35,400,N/A
2018,2,7,17,30,13,111,N/A
2018,2,7,18,0,0,0,N/A
2018,2,7,18,30,0,0,N/A
2018,2,7,19,0,0,0,N/A
2018,2,7,19,30,0,0,N/A
2018,2,7,20,0,0,0,N/A
2018,2,7,20,30,0,0,N/A
2018,2,7,21,0,0,0,N/A
2018,2,7,21,30,0,0,N/A
2018,2,7,22,0,0,0,N/A
2018,2,7,22,30,0,0,N/A
2018,2,7,23,0,0,0,N/A
2018,2,7,23,30,0,0,N/A
2018,2,8,0,0,0,0,N/A
2018,2,8,0,30,0,0,N/A
2018,2,8,1,0,0,0,N/A
2018,2,8,1,30,0,0,N/A
2018,2,8,2,0,0,0,N/A
2018,2,8,2,30,0,0,N/A
2018,2,8,3,0,0,0,N/A
2018,2,8,3,30,0,0,N/A
2018,2,8,4,0,0,0,N/A
2018,2,8,4,30,0,0,N/A
2018,2,8,5,0,0,0,N/A
2018,2,8,5,30,0,0,N/A
2018,2,8,6,0,0,0,N/A
2018,2,8,6,30,0,0,N/A
2018,2,8,7,0,3,23,N/A
2018,2,8,7,30,27,318,N/A
2018,2,8,8,0,44,516,N/A
2018,2,8,8,30,55,676,N/A
2018,2,8,9,0,63,761,N/A
2018,2,8,9,30,69,824,N/A
2018,2,8,10,0,72,871,N/A
2018,2,8,10,30,74,899,N/A
2018,2,8,11,0,78,918,N/A
2018,2,8,11,30,80,930,N/A
2018,2,8,12,0,81,937,N/A
2018,2,8,12,30,80,940,N/A
2018,2,8,13,0,78,937,N/A
2018,2,8,13,30,79,920,N/A
2018,2,8,14,0,82,879,N/A
2018,2,8,14,30,72,890,N/A
2018,2,8,15,0,67,858,N/A
2018,2,8,15,30,62,811,N/A
2018,2,8,16,0,55,744,N/A
2018,2,8,16,30,46,644,N/A
2018,2,8,17,0,33,479,N/A
2018,2,8,17,30,14,161,N/A
2018,2,8,18,0,0,0,N/A
2018,2,8,18,30,0,0,N/A
2018,2,8,19,0,0,0,N/A
2018,2,8,19,30,0,0,N/A
2018,2,8,20,0,0,0,N/A
2018,2,8,20,30,0,0,N/A
2018,2,8,21,0,0,0,N/A
2018,2,8,21,30,0,0,N/A
2018,2,8,22,0,0,0,N/A
2018,2,8,22,30,0,0,N/A
2018,2,8,23,0,0,0,N/A
2018,2,8,23,30,0,0,N/A
2018,2,9,0,0,0,0,N/A
2018,2,9,0,30,0,0,N/A
2018,2,9,1,0,0,0,N/A
2018,2,9,1,30,0,0,N/A
2018,2,9,2,0,0,0,N/A
2018,2,9,2,30,0,0,N/A
2018,2,9,3,0,0,0,N/A
2018,2,9,3,30,0,0,N/A
2018,2,9,4,0,0,0,N/A
2018,2,9,4,30,0,0,N/A
2018,2,9,5,0,0,0,N/A
2018,2,9,5,30,0,0,N/A
2018,2,9,6,0,0,0,N/A
2018,2,9,6,30,0,0,N/A
2018,2,9,7,0,4,36,N/A
2018,2,9,7,30,25,400,N/A
2018,2,9,8,0,40,579,N/A
2018,2,9,8,30,48,732,N/A
2018,2,9,9,0,55,810,N/A
2018,2,9,9,30,62,853,N/A
2018,2,9,10,0,64,899,N/A
2018,2,9,10,30,67,924,N/A
2018,2,9,11,0,71,940,N/A
2018,2,9,11,30,73,950,N/A
2018,2,9,12,0,78,939,N/A
2018,2,9,12,30,121,800,N/A
2018,2,9,13,0,128,765,N/A
2018,2,9,13,30,111,778,N/A
2018,2,9,14,0,93,839,N/A
2018,2,9,14,30,81,831,N/A
2018,2,9,15,0,80,745,N/A
2018,2,9,15,30,85,642,N/A
2018,2,9,16,0,77,530,N/A
2018,2,9,16,30,47,575,N/A
2018,2,9,17,0,39,276,N/A
2018,2,9,17,30,14,109,N/A
2018,2,9,18,0,0,0,N/A
2018,2,9,18,30,0,0,N/A
2018,2,9,19,0,0,0,N/A
2018,2,9,19,30,0,0,N/A
2018,2,9,20,0,0,0,N/A
2018,2,9,20,30,0,0,N/A
2018,2,9,21,0,0,0,N/A
2018,2,9,21,30,0,0,N/A
2018,2,9,22,0,0,0,N/A
2018,2,9,22,30,0,0,N/A
2018,2,9,23,0,0,0,N/A
2018,2,9,23,30,0,0,N/A
2018,2,10,0,0,0,0,N/A
2018,2,10,0,30,0,0,N/A
2018,2,10,1,0,0,0,N/A
2018,2,10,1,30,0,0,N/A
2018,2,10,2,0,0,0,N/A
2018,2,10,2,30,0,0,N/A
2018,2,10,3,0,0,0,N/A
2018,2,10,3,30,0,0,N/A
2018,2,10,4,0,0,0,N/A
2018,2,10,4,30,0,0,N/A
2018,2,10,5,0,0,0,N/A
2018,2,10,5,30,0,0,N/A
2018,2,10,6,0,0,0,N/A
2018,2,10,6,30,0,0,N/A
2018,2,10,7,0,5,30,N/A
2018,2,10,7,30,28,166,N/A
2018,2,10,8,0,48,492,N/A
2018,2,10,8,30,51,717,N/A
2018,2,10,9,0,57,796,N/A
2018,2,10,9,30,63,848,N/A
2018,2,10,10,0,68,884,N/A
2018,2,10,10,30,74,898,N/A
2018,2,10,11,0,167,597,N/A
2018,2,10,11,30,230,437,N/A
2018,2,10,12,0,199,552,N/A
2018,2,10,12,30,156,686,N/A
2018,2,10,13,0,187,581,N/A
2018,2,10,13,30,117,779,N/A
2018,2,10,14,0,73,925,N/A
2018,2,10,14,30,73,875,N/A
2018,2,10,15,0,82,748,N/A
2018,2,10,15,30,72,718,N/A
2018,2,10,16,0,55,721,N/A
2018,2,10,16,30,53,603,N/A
2018,2,10,17,0,34,416,N/A
2018,2,10,17,30,15,183,N/A
2018,2,10,18,0,0,0,N/A
2018,2,10,18,30,0,0,N/A
2018,2,10,19,0,0,0,N/A
2018,2,10,19,30,0,0,N/A
2018,2,10,20,0,0,0,N/A
2018,2,10,20,30,0,0,N/A
2018,2,10,21,0,0,0,N/A
2018,2,10,21,30,0,0,N/A
2018,2,10,22,0,0,0,N/A
2018,2,10,22,30,0,0,N/A
2018,2,10,23,0,0,0,N/A
2018,2,10,23,30,0,0,N/A
2018,2,11,0,0,0,0,N/A
2018,2,11,0,30,0,0,N/A
2018,2,11,1,0,0,0,N/A
2018,2,11,1,30,0,0,N/A
2018,2,11,2,0,0,0,N/A
2018,2,11,2,30,0,0,N/A
2018,2,11,3,0,0,0,N/A
2018,2,11,3,30,0,0,N/A
2018,2,11,4,0,0,0,N/A
2018,2,11,4,30,0,0,N/A
2018,2,11,5,0,0,0,N/A
2018,2,11,5,30,0,0,N/A
2018,2,11,6,0,0,0,N/A
2018,2,11,6,30,0,0,N/A
2018,2,11,7,0,7,64,N/A
2018,2,11,7,30,28,412,N/A
2018,2,11,8,0,42,624,N/A
2018,2,11,8,30,52,745,N/A
2018,2,11,9,0,63,797,N/A
2018,2,11,9,30,105,633,N/A
2018,2,11,10,0,177,394,N/A
2018,2,11,10,30,218,340,N/A
2018,2,11,11,0,255,154,N/A
2018,2,11,11,30,254,98,N/A
2018,2,11,12,0,213,12,N/A
2018,2,11,12,30,233,113,N/A
2018,2,11,13,0,265,292,N/A
2018,2,11,13,30,237,375,N/A
2018,2,11,14,0,202,85,N/A
2018,2,11,14,30,166,126,N/A
2018,2,11,15,0,172,188,N/A
2018,2,11,15,30,119,442,N/A
2018,2,11,16,0,76,646,N/A
2018,2,11,16,30,67,444,N/A
2018,2,11,17,0,44,278,N/A
2018,2,11,17,30,18,99,N/A
2018,2,11,18,0,0,0,N/A
2018,2,11,18,30,0,0,N/A
2018,2,11,19,0,0,0,N/A
2018,2,11,19,30,0,0,N/A
2018,2,11,20,0,0,0,N/A
2018,2,11,20,30,0,0,N/A
2018,2,11,21,0,0,0,N/A
2018,2,11,21,30,0,0,N/A
2018,2,11,22,0,0,0,N/A
2018,2,11,22,30,0,0,N/A
2018,2,11,23,0,0,0,N/A
2018,2,11,23,30,0,0,N/A
2018,2,12,0,0,0,0,N/A
2018,2,12,0,30,0,0,N/A
2018,2,12,1,0,0,0,N/A
2018,2,12,1,30,0,0,N/A
2018,2,12,2,0,0,0,N/A
2018,2,12,2,30,0,0,N/A
2018,2,12,3,0,0,0,N/A
2018,2,12,3,30,0,0,N/A
2018,2,12,4,0,0,0,N/A
2018,2,12,4,30,0,0,N/A
2018,2,12,5,0,0,0,N/A
2018,2,12,5,30,0,0,N/A
2018,2,12,6,0,0,0,N/A
2018,2,12,6,30,0,0,N/A
2018,2,12,7,0,7,62,N/A
2018,2,12,7,30,28,230,N/A
2018,2,12,8,0,65,197,N/A
2018,2,12,8,30,93,312,N/A
2018,2,12,9,0,94,576,N/A
2018,2,12,9,30,90,709,N/A
2018,2,12,10,0,140,590,N/A
2018,2,12,10,30,78,903,N/A
2018,2,12,11,0,77,931,N/A
2018,2,12,11,30,79,942,N/A
2018,2,12,12,0,80,948,N/A
2018,2,12,12,30,102,881,N/A
2018,2,12,13,0,87,925,N/A
2018,2,12,13,30,136,740,N/A
2018,2,12,14,0,93,860,N/A
2018,2,12,14,30,76,886,N/A
2018,2,12,15,0,83,801,N/A
2018,2,12,15,30,84,697,N/A
2018,2,12,16,0,90,495,N/A
2018,2,12,16,30,81,218,N/A
2018,2,12,17,0,39,326,N/A
2018,2,12,17,30,17,131,N/A
2018,2,12,18,0,0,0,N/A
2018,2,12,18,30,0,0,N/A
2018,2,12,19,0,0,0,N/A
2018,2,12,19,30,0,0,N/A
2018,2,12,20,0,0,0,N/A
2018,2,12,20,30,0,0,N/A
2018,2,12,21,0,0,0,N/A
2018,2,12,21,30,0,0,N/A
2018,2,12,22,0,0,0,N/A
2018,2,12,22,30,0,0,N/A
2018,2,12,23,0,0,0,N/A
2018,2,12,23,30,0,0,N/A
2018,2,13,0,0,0,0,N/A
2018,2,13,0,30,0,0,N/A
2018,2,13,1,0,0,0,N/A
2018,2,13,1,30,0,0,N/A
2018,2,13,2,0,0,0,N/A
2018,2,13,2,30,0,0,N/A
2018,2,13,3,0,0,0,N/A
2018,2,13,3,30,0,0,N/A
2018,2,13,4,0,0,0,N/A
2018,2,13,4,30,0,0,N/A
2018,2,13,5,0,0,0,N/A
2018,2,13,5,30,0,0,N/A
2018,2,13,6,0,0,0,N/A
2018,2,13,6,30,0,0,N/A
2018,2,13,7,0,6,50,N/A
2018,2,13,7,30,33,349,N/A
2018,2,13,8,0,49,560,N/A
2018,2,13,8,30,60,687,N/A
2018,2,13,9,0,68,771,N/A
2018,2,13,9,30,74,834,N/A
2018,2,13,10,0,75,881,N/A
2018,2,13,10,30,81,897,N/A
2018,2,13,11,0,90,886,N/A
2018,2,13,11,30,88,920,N/A
2018,2,13,12,0,86,940,N/A
2018,2,13,12,30,85,941,N/A
2018,2,13,13,0,96,898,N/A
2018,2,13,13,30,98,870,N/A
2018,2,13,14,0,95,855,N/A
2018,2,13,14,30,85,857,N/A
2018,2,13,15,0,77,844,N/A
2018,2,13,15,30,70,805,N/A
2018,2,13,16,0,62,741,N/A
2018,2,13,16,30,52,645,N/A
2018,2,13,17,0,39,487,N/A
2018,2,13,17,30,19,195,N/A
2018,2,13,18,0,0,0,N/A
2018,2,13,18,30,0,0,N/A
2018,2,13,19,0,0,0,N/A
2018,2,13,19,30,0,0,N/A
2018,2,13,20,0,0,0,N/A
2018,2,13,20,30,0,0,N/A
2018,2,13,21,0,0,0,N/A
2018,2,13,21,30,0,0,N/A
2018,2,13,22,0,0,0,N/A
2018,2,13,22,30,0,0,N/A
2018,2,13,23,0,0,0,N/A
2018,2,13,23,30,0,0,N/A
2018,2,14,0,0,0,0,N/A
2018,2,14,0,30,0,0,N/A
2018,2,14,1,0,0,0,N/A
2018,2,14,1,30,0,0,N/A
2018,2,14,2,0,0,0,N/A
2018,2,14,2,30,0,0,N/A
2018,2,14,3,0,0,0,N/A
2018,2,14,3,30,0,0,N/A
2018,2,14,4,0,0,0,N/A
2018,2,14,4,30,0,0,N/A
2018,2,14,5,0,0,0,N/A
2018,2,14,5,30,0,0,N/A
2018,2,14,6,0,0,0,N/A
2018,2,14,6,30,0,0,N/A
2018,2,14,7,0,5,23,N/A
2018,2,14,7,30,35,160,N/A
2018,2,14,8,0,62,314,N/A
2018,2,14,8,30,94,328,N/A
2018,2,14,9,0,129,349,N/A
2018,2,14,9,30,128,546,N/A
2018,2,14,10,0,105,748,N/A
2018,2,14,10,30,222,190,N/A
2018,2,14,11,0,260,225,N/A
2018,2,14,11,30,243,42,N/A
2018,2,14,12,0,283,105,N/A
2018,2,14,12,30,256,402,N/A
2018,2,14,13,0,135,762,N/A
2018,2,14,13,30,122,801,N/A
2018,2,14,14,0,95,864,N/A
2018,2,14,14,30,82,878,N/A
2018,2,14,15,0,77,845,N/A
2018,2,14,15,30,72,798,N/A
2018,2,14,16,0,64,732,N/A
2018,2,14,16,30,54,636,N/A
2018,2,14,17,0,43,438,N/A
2018,2,14,17,30,15,82,N/A
2018,2,14,18,0,0,0,N/A
2018,2,14,18,30,0,0,N/A
2018,2,14,19,0,0,0,N/A
